runtime	encryption	role	ingress	egress	promotion	cookie	batch	recv_rounds	would_block_policy	sock_buf_requested_bytes	sock_rcvbuf_effective_min_bytes	sock_rcvbuf_effective_max_bytes	sock_sndbuf_effective_min_bytes	sock_sndbuf_effective_max_bytes	cpus	pin	link_delay	link_jitter	link_loss	link_rate	link_reorder	link_duplicate	link_corrupt	link_limit	workers	recv_runtime	send_runtime	recv_ingress	send_ingress	recv_workers	send_workers	recv_cpus	send_cpus	conns	logical_streams	source_streams	connect_cc	cc_peak	bond	source_bps	srt_bw_mode	srt_maxbw_bps	srt_inputbw_bps	srt_oheadbw_pct	model_policy_rev	model_policy_fingerprint	model_class_pre	model_reasons_pre	rep	attempt	established	torn_down	pkt_sent	core_total	sec_a	sec_b	rtt_ms	elapsed_s	cpu_user_ms	cpu_sys_ms	peak_rss_kb	secs	udp_rcvbuf_err	udp_in_err	udp_no_ports	src_generated	src_accepted	src_refusal_polls	src_blocked_streaks	source_backlog_ms	src_backlog_cap	src_backlog_hwm	src_overflow	datapath_q_horizon_ms	datapath_q_count	datapath_q_cap_per_queue	datapath_q_total_cap	datapath_q_peak_depth_max	datapath_q_peak_depth_sum	datapath_q_full	datapath_q_dropped	datapath_q_disconnected	recv_packets	recv_syscalls	datagrams_per_syscall	timer_late_p50_bucket_us	timer_late_p95_bucket_us	timer_late_p99_bucket_us	timer_late_max_us	retry_horizon_ms	retry_count	retry_cap_per_queue	retry_total_cap	retry_peak_depth_max	would_block	retry_overflow	local_dropped
mio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	1	1	1	50	1	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-0	1	0	7719	7719	0	0	0.000	15.001	195.6	838.6	5352	15	0	0	0	11398	7719	9254	7713	1000	759	759	2921	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	1	1	0	50	0	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-0	1	0	7719	7719	0	0	0.226	15.004	229.1	544.2	5340	15	0	0	0	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	1	1	1	50	1	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-1	1	0	7850	7850	0	0	0.000	15.002	402.3	804.7	5500	15	0	0	0	11397	7850	9742	7848	1000	759	759	2789	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	1	1	0	50	0	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-1	1	0	7850	7850	0	0	0.133	15.006	371.6	515.3	5636	15	0	0	0	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	30	30	30	50	20	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-2	30	0	333991	333991	0	0	0.000	15.003	1814.6	5524.8	5888	15	0	0	0	341940	333991	784565	333423	1000	759	308	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	30	30	0	50	0	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-2	30	0	433537	333991	0	0	0.240	15.006	2789.5	3766.4	9856	15	0	0	0	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	30	30	30	50	30	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-3	30	0	237114	237114	0	0	0.000	15.005	2568.6	5194.1	6784	15	0	0	2	341941	237114	299468	237058	1000	759	759	82087	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	30	30	0	50	0	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-3	30	0	237114	237114	0	0	0.217	15.008	4424.6	3440.6	10240	15	0	0	2	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	335460	116388	2.882	1024	2048	4096	35022	250	4	1518	6072	0	0	0	0
mio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	200	200	200	50	50	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-4	200	0	1776546	1776546	0	0	0.000	15.032	6889.0	19333.6	9596	15	0	0	22	2279754	1776546	5991798	1776262	1000	759	759	351839	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	200	200	0	50	0	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-4	200	0	2354505	1776546	0	0	1.438	15.040	12064.6	11592.8	29056	15	0	0	22	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	200	200	200	50	50	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-5	200	0	1433437	1433437	0	0	0.000	15.034	9212.5	16138.6	11776	15	0	0	66	2279546	1433437	1857144	1433047	1000	759	759	694497	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	200	200	0	50	0	none	8000000	input-relative:25		8000000	25	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-5	200	0	1433437	1433437	0	0	1.857	15.040	12957.2	9418.4	26496	15	0	0	68	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	2043159	386510	5.286	1024	2048	4096	14768	250	4	9487	37948	0	0	0	0
mio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	1	1	1	50	1	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-6	1	0	11398	11398	0	0	0.000	15.001	220.9	696.7	5104	15	0	0	0	11398	11398	344	280	1000	759	4	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	1	1	0	50	0	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-6	1	0	11398	11398	0	0	0.132	15.004	257.7	463.3	5248	15	0	0	0	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	1	1	1	50	1	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-7	1	0	8781	8781	0	0	0.000	15.001	368.7	827.4	5564	15	0	0	0	11397	8781	10412	8778	1000	759	759	1858	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	1	1	0	50	0	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-7	1	0	8781	8781	0	0	0.388	15.003	371.8	512.4	5552	15	0	0	0	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	30	30	30	50	26	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-8	30	0	329888	329888	0	0	0.000	15.004	1825.7	6468.1	6016	15	0	0	4	341944	329888	778247	329327	1000	759	512	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	30	30	0	50	0	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-8	30	0	429080	329888	0	0	0.281	15.007	3035.0	4102.8	9728	15	0	0	4	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	30	30	30	50	30	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-9	30	0	264057	264057	0	0	0.000	15.004	2542.9	5329.9	6528	15	0	0	14	341957	264057	326268	263971	1000	759	759	55156	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	30	30	0	50	0	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-9	30	0	264057	264057	0	0	0.532	15.008	4644.5	3500.7	10624	15	0	0	14	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	363593	129913	2.799	1024	2048	2048	10466	250	4	1518	6072	0	0	0	0
mio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	200	200	200	50	50	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-10	200	0	2003762	2003762	0	0	0.000	15.033	7293.1	20631.6	11388	15	0	0	14	2279765	2003762	5174537	2003293	1000	759	759	126574	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	200	200	0	50	0	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-10	200	0	2576801	2003762	0	0	1.348	15.040	13312.3	12150.7	31872	15	0	0	33	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	200	200	200	50	50	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-11	200	0	1545627	1545627	0	0	0.000	15.042	9555.1	16745.1	11904	15	0	0	46	2279611	1545627	1929978	1545320	1000	759	759	582384	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	200	200	0	50	0	none	8000000	input-relative:50		8000000	50	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-11	200	0	1545627	1545627	0	0	0.871	15.048	13798.0	9613.3	28032	15	0	0	46	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	2156220	404867	5.326	1024	2048	4096	14061	250	4	9487	37948	0	0	0	0
mio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	1	1	1	50	1	none	8000000	input-relative:100		8000000	100	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-12	1	0	11394	11394	0	0	0.000	15.002	222.4	871.0	5208	15	0	0	0	11398	11394	695	579	1000	759	6	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	1	1	0	50	0	none	8000000	input-relative:100		8000000	100	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-12	1	0	11394	11394	0	0	1.238	15.005	259.6	601.9	5392	15	0	0	0	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	1	1	1	50	1	none	8000000	input-relative:100		8000000	100	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-13	1	0	10084	10084	0	0	0.000	15.001	375.6	778.5	5612	15	0	0	1	11397	10084	11691	10082	1000	759	759	555	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	1	1	0	50	0	none	8000000	input-relative:100		8000000	100	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-13	1	0	10084	10084	0	0	0.415	15.004	384.0	476.8	5568	15	0	0	1	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	30	30	30	50	25	none	8000000	input-relative:100		8000000	100	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-14	30	0	341094	341094	0	0	0.000	15.002	1878.5	5833.9	6016	15	0	0	2	341941	341094	739706	301616	1000	759	154	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
mio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	30	30	0	50	0	none	8000000	input-relative:100		8000000	100	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-14	30	0	440659	341094	0	0	0.357	15.005	2860.3	3883.4	9984	15	0	0	2	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	caller	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	3-5	off									3					3	3	0-2	3-5	30	30	30	50	30	none	8000000	input-relative:100		8000000	100	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-15	30	0	296948	296948	0	0	0.000	15.003	2804.9	5570.6	6828	15	0	0	8	341936	296948	361141	296886	1000	759	759	22247	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
tokio	plain	listener	shared-pool:4	per-connection	all	on	on	8	retain	16777216	33554432	33554432	33554432	33554432	0-2	off									3					3	3	0-2	3-5	30	30	0	50	0	none	8000000	input-relative:100		8000000	100	stage-a-v1-no-unvalidated-margin	revision=stage-a-v1-no-unvalidated-margin;window=0.00000000000000000;recovery=0.00000000000000000;socket=0.00000000000000000;host=1.00000000000000000;nic=1.00000000000000000;control=none;waves=none	conditional	expected_rtt_unknown,rtt_variance_unknown,effective_socket_buffer_unknown,host_pps_capacity_unknown,nic_capacity_unknown	1	4647cadf43af5772b8172e90e71c1174-15	30	0	296948	296948	0	0	0.630	15.006	4987.1	3767.8	11008	15	0	0	10	0	0	0	0	1000	759	0	0	250	0	0	0	0	0	0	0	0	397334	142173	2.795	1024	2048	2048	5046	250	4	1518	6072	0	0	0	0
